date,stock,title,content
2014-06-09,EBAY,PayPal chief leaves to become Facebook's messaging chief,"David Marcus, NASDAQ:EBAY's well-respected PayPal chief, is leaving to become the head of Facebook's (FB) messaging products.
Facebook claims 200M+ active users for its Messenger service, and recently took the drastic step (in the name of creating a better experience) of requiring mobile users to download a standalone Messenger app to use the service.
As with many other products, Facebook has been cautious with its efforts to monetize Messenger. Marcus' hiring could signal a strategy change.
Marcus won't be running WhatsApp. Facebook has promised WhatsApp will be run independently; co-founder Jan Koum is currently its CEO.
Marcus has been trying to change PayPal's once-cautious culture since becoming head of the online payments giant in 2012, as well as expand its mobile footprint and improve its customer service (often a target of criticism). He admitted earlier this year a culture clash has formed between PayPal and eBay as he pushed ahead with his changes.
The PayPal team will report to eBay CEO John Donahoe until Marcus' successor is named.

EBAY
-2.2% AH. FB
+0.4%."
2014-06-09,EBAY,Amazon expands into the online payments market,"Amazon (NASDAQ:AMZN) will expand further into the online payments market today by launching its new role of managing subscription payments - starting with start-ups and other companies.
The service will allow more than 240M users to use credit card details stored on Amazon.com to pay for services such as a monthly phone bill or a digital music subscription. Fees will be charged for each transaction.
PayPal (NASDAQ:EBAY) is set to feel incoming pressure, as Amazon encroaches on the sector it has long dominated."
2014-06-10,EBAY,Report: eBay plans to shut down same-day service,"A source tells VentureBeat eBay (EBAY
-2.3%) plans to shutter its once-hyped Now local/same-day delivery service.     The site observes Now has already seen a string of setbacks: eBay's local commerce chief and East Coast operations head have both departed, and some early retail partners such as Best Buy are gone.     CEO John Donahoe downplayed eBay's same-day efforts in February. The company was more upbeat in 2013, promising to bring Now to 25 cities by the end of 2014 with the help of U.K. acquisition Shutl.     Today, eBay only says it's ""focused on supporting"" Now in its 5 current markets, and isn't ""announcing any new market expansions at this time.""     Amazon (AMZN
+1.9%) must be happy to see the report. Unlike eBay and Google (just expanded local delivery to the whole of NorCal), Amazon is relying on its own fulfillment infrastructure (replete with AmazonFresh vans) instead of 3rd-party retailers for same-day. Its strategy has higher up-front costs, but could also allow for more efficient delivery.     eBay continues to trade lower following news of PayPal chief David Marcus' departure.

Update:
eBay denies having plans to shutter Now, but also suggests it's not currently looking to expand beyond Now's existing markets."
2014-06-11,EBAY,EBay turns from auctions with new designer shop,"EBay (NASDAQ:EBAY) is starting to move away from auctions, with the launch of its new online designer shop. The new website will operate as an extension to its other e-commerce platforms, and sell 16 fashion labels at full price.
The e-commerce store will be named Designer Collective, and feature brands such as Calvin Klein, True Religion, Rebecca Minkoff and Nicole Miller."
2014-06-17,EBAY,PayPal enters 10 new countries,"PayPal (NASDAQ:EBAY) is expanding today into 10 new countries in sub-Saharan Africa, Eastern Europe and Latin America. The expansion brings the total amount of territories PayPal serves to 203.
Countries include: Belarus, Macedonia, Moldova, Monaco, Montenegro, Nigeria, Cameroon, Ivory Coast, Zimbabwe, and Paraguay.
Customers that have web access and a bank card authorized for Internet transactions in the new regions will now be able to sign up for accounts.
The company reported revenue of $1.8B for the first quarter of 2014, and 148M active accounts worldwide."
2014-06-24,EBAY,eBay hires IBM vet to head enterprise unit,"eBay (NASDAQ:EBAY
-1.1%) has hired Craig Hayman, formerly an exec within IBM's Industry Cloud Solutions and WebSphere (middleware) units, to be the head of its enterprise unit (formerly GSI Commerce).
Chris Saridakis, eBay's last enterprise chief, resigned in January amid weak top-line performance.
The division, which provides e-commerce software and services to merchants, saw its revenue rise 8% Y/Y in Q1 to $269M. That was a notable turnaround from Q4's 2% drop."
2014-07-03,EBAY,eBay to bring order-pickup service to 650 Argos stores,"eBay (NASDAQ:EBAY
+0.8%) plans to bring its Click & Collect service (allows buyers to pick up eBay orders at local stores) to 650 stores owned by major U.K. retailer Argos. The company expects 65K eBay sellers will make items available for collection at Argos by year's end, and 80K will do so in 2015.
The effort expands on a trial (launched last September) featuring 50 eBay sellers and 150 Argos stores. eBay claims the trial ""proved successful operationally and incredibly popular with customers.""
Not surprisingly, eBay is taking steps to bring the service to the U.S. Meanwhile, Amazon is trying to gradually expand its delivery locker service amid retailer wariness, and Google has bought delivery locker startup BufferBox.
eBay/Amazon argue their pickup services can both provide superior convenience (in some instances) and eliminate the risk an item will be stolen after getting left on a doorstep. The Argos expansion comes as eBay backtracks on once-aggressive expansion plans for its Now local/same-day delivery service."
2014-07-11,EBAY,"Amazon, eBay pop on good ChannelAdvisor data; Google ticks higher","ChannelAdvisor (ECOM
+6.9%) clients saw a 34.4% Y/Y June increase in their Amazon (AMZN
+4.5%) same-store sales. That growth rate is well above May's 28.1%, and is the highest rate seen in the last 12 months.
Client eBay (EBAY
+2.5%) same-store sales grew 12.3%. That's a little better than May's 11.5%, and suggests the toll taken by a data breach and Google algorithm changes might be abating a bit. Auctions -19%, fixed-price +18.4%, Motors +10.4%.
A positive for Google (GOOG
+0.9%): Search ad-driven same-store sales rose 20.4%, a big improvement from May's 11.5% and the 2nd-highest level seen in the last 12 months. Cost per click (ad prices) rose 5% to $0.48, conversion rates 6% to 2.81%, and average order value (AOV) 7% to $137.02.
ChannelAdvisor notes AOV has historically ""been a good indicator of consumer sentiment,"" and that the appeal of Google AdWords for marketing costlier items remains strong.
Meanwhile, Google's product listing ads (PLAs) keep gaining traction as a vehicle for selling cheaper goods. Their same-store sales rose 47.8%, sharply above May's 21.4%. AOV fell 8.7%, but conversion rates rose 10.5%.
Deutsche has upgraded ChannelAdvisor to Buy. eBay reports on July 16, Google on the 17th, and Amazon on the 24th."
2014-07-14,EBAY,Sotheby's and eBay to partner on new online platform,"Sotheby's (BID
+1.5%) and eBay (EBAY
-1.3%) will partner on a new online platform which will allow bidding on art and collectibles.
The development arrives with more high-end art being moved through online channels."
2014-07-14,EBAY,Pac Crest downgrades eBay ahead of earnings,"Citing Google's algorithm changes and May's security breach, Pac Crest's Chad Bartley has downgraded eBay (EBAY
-0.5%) to Sector Perform ahead of Wednesday's Q2 report.
Bartley notes talks with eBay sellers found a majority ""reported seeing an incremental slowdown in growth in late-May and June,"" and that a Q2 Pac Crest survey found ""only 50% of eBay users changed their password after the breach, which tells us there could be a lingering effect beyond Q2.""

Plenty of others on the Street have already voiced concerns over the same issues, which have led eBay to underperform the Nasdaq since mid-May.
eBay jumped on Friday after ChannelAdvisor reported a pickup in client eBay same-store growth in June relative to May. But growth (12.3% Y/Y) was only a fraction of the rate reported for Amazon client same-store sales (34.4%)."
2014-07-15,EBAY,"eBay execs depart for LivingSocial, EA","Gautam Thaker, the head of eBay's (EBAY
-0.5%) advertising and Shopping.com (comparison shopping engine, revamped last year) units, is leaving the company to become the CEO of daily deals vendor LivingSocial.
The announcement comes a day after news arrived that another exec, Ken Moss, is leaving to become Electronic Arts' CTO. Moss was the head of eBay's Seattle office, in charge of its Marketplace Technology, Science and Data organization.
PayPal president David Marcus left in June to become Facebook's messaging product chief. Q2 results arrive tomorrow."
2014-07-16,EBAY,"eBay beats by $0.01, misses on revenue","eBay  (NASDAQ:EBAY): Q2 EPS of $0.69 beats by $0.01.
Revenue of $4.36B (+12.4% Y/Y) misses by $20M.
Press Release"
2014-07-16,EBAY,eBay +1.2% in spite of soft guidance; Marketplaces better than feared,"NASDAQ:EBAY expects Q3 revenue of $4.3B-$4.4B and EPS of $0.65-$0.67, below a consensus of $4.42B and $0.70. It expects 2014 revenue of $18B-$18.3B and EPS of $2.95-$3.00, in-line with a consensus of $18.2B and $2.98.
$1.7B was spent on buybacks in Q2, nearly even with Q1's $1.8B and allowing EPS to beat estimates in spite of a revenue miss.
PayPal division revenue +20% Y/Y in Q2 (to $1.74B) vs. +19% in Q1. Total payment volume growth improved to 29% from 27% - eBay payments +13%, non-eBay +35%.
PayPal active accounts rose by 4M Q/Q to 152M, and a deal was signed with GE to offer a dual-branded credit card. The related loan portfolio will be bought in 2016 for an estimated ~$1B.
Marketplaces revenue +9% (to $2.17B) vs. +10% in Q1. In spite of Google's algorithm changes and the security breach, GMV growth was steady at 12%. Active buyers rose by 3.8M Q/Q to 149M. Enterprise revenue +3% to $267M.
eBay's total enabled commerce volume rose 26% to $62B. Mobile made up 20% of the total, with mobile downloads producing 6.6M new customers.
Opex +14% Y/Y to $2.18B. Cash/investments total $12.4B, and debt $5.3B.

Q1 results, PR"
